tour,start,end,startPos,endPos
134,1080,1102,9,6
134,1133,1173,6,9
134,1182,1204,9,6
134,1235,1275,6,9
134,1284,1306,9,6
134,1337,1377,6,9
134,1386,1406,9,0
135,1022,1054,0,5
135,1074,1123,5,1
135,1134,1177,1,5
135,1197,1246,5,1
135,1257,1300,1,5
135,1320,1369,5,1
135,1380,1400,1,0
136,1022,1064,0,7
136,1087,1107,7,5
136,1141,1194,5,9
136,1221,1276,9,0
137,1035,1086,0,6
137,1121,1168,6,3
137,1197,1229,3,5
137,1234,1271,5,0
138,1050,1073,0,7
138,1100,1144,7,7
138,1171,1215,7,7
138,1242,1289,7,0
139,1059,1112,0,3
139,1130,1168,3,8
139,1190,1237,8,0
140,1068,1112,0,4
140,1122,1166,4,7
140,1192,1237,7,0
141,1070,1099,0,8
141,1128,1155,8,2
141,1189,1229,2,9
141,1250,1272,9,8
141,1301,1346,8,0
142,1071,1129,0,5
142,1134,1172,5,3
142,1186,1207,3,4
142,1232,1271,4,0
143,1082,1117,0,6
143,1145,1172,6,0
144,1090,1147,0,5
144,1163,1213,5,4
144,1246,1285,4,5
144,1301,1324,5,0
145,1092,1133,0,7
145,1168,1227,7,7
145,1262,1321,7,7
145,1356,1415,7,7
145,1419,1439,7,0
146,1101,1142,0,1
146,1165,1218,1,0
147,1104,1163,0,6
147,1187,1245,6,0
148,1122,1172,0,3
148,1188,1247,3,0
